t,x,y,z
340.0,0.118952386,-1.0095687,-7.081298E-7
341.0,0.12147211,-1.0092735,-6.260234E-7
342.0,0.12399108,-1.008972,-5.4262796E-7
343.0,0.12650926,-1.0086641,-4.5803185E-7
344.0,0.12902667,-1.0083499,-3.7232428E-7
345.0,0.13154325,-1.0080293,-2.855954E-7
346.0,0.13405901,-1.0077025,-1.9793622E-7
347.0,0.13657394,-1.0073692,-1.0943841E-7
348.0,0.139088,-1.0070295,-2.0194399E-8
349.0,0.14160122,-1.0066835,6.970281E-8
350.0,0.14411353,-1.0063311,1.6015964E-7
351.0,0.14662495,-1.0059725,2.5108207E-7
352.0,0.14913547,-1.0056074,3.423756E-7
353.0,0.15164505,-1.005236,4.3394544E-7
354.0,0.15415369,-1.0048583,5.256965E-7
355.0,0.15666136,-1.0044743,6.1753343E-7
356.0,0.15916806,-1.0040839,7.093608E-7
357.0,0.16167378,-1.003687,8.0108305E-7
358.0,0.1641785,-1.003284,8.9260453E-7
359.0,0.1666822,-1.0028746,9.838298E-7
360.0,0.16918486,-1.0024588,1.0746634E-6
361.0,0.17168649,-1.0020368,1.16501E-6
362.0,0.17418703,-1.0016084,1.2547745E-6
363.0,0.1766865,-1.0011736,1.3438623E-6
364.0,0.17918488,-1.0007327,1.432179E-6
365.0,0.18168215,-1.0002853,1.5196305E-6
366.0,0.1841783,-0.99983156,1.6061233E-6
367.0,0.1866733,-0.9993716,1.6915644E-6
368.0,0.18916716,-0.99890524,1.7758614E-6
369.0,0.19165984,-0.99843264,1.8589227E-6
370.0,0.19415134,-0.99795365,1.940657E-6
371.0,0.19664164,-0.9974684,2.020974E-6
372.0,0.19913071,-0.99697685,2.0997845E-6
373.0,0.20161857,-0.99647903,2.1769997E-6
374.0,0.20410517,-0.99597484,2.2525319E-6
375.0,0.20659052,-0.9954644,2.3262942E-6
376.0,0.20907459,-0.9949477,2.3982013E-6
377.0,0.21155736,-0.9944246,2.4681683E-6
378.0,0.21403883,-0.9938953,2.536112E-6
379.0,0.21651897,-0.9933596,2.60195E-6
380.0,0.21899778,-0.9928177,2.6656014E-6
381.0,0.22147523,-0.9922695,2.7269866E-6
382.0,0.22395132,-0.991715,2.7860274E-6
383.0,0.22642602,-0.99115425,2.8426468E-6
384.0,0.22889933,-0.99058723,2.89677E-6
385.0,0.23137121,-0.9900139,2.948323E-6
386.0,0.23384167,-0.9894343,2.997234E-6
387.0,0.23631068,-0.98884845,3.0434333E-6
388.0,0.23877822,-0.98825634,3.0868518E-6
389.0,0.2412443,-0.98765796,3.1274237E-6
390.0,0.24370886,-0.9870533,3.1650848E-6
391.0,0.24617194,-0.9864424,3.1997727E-6
392.0,0.24863349,-0.9858252,3.2314279E-6
393.0,0.25109348,-0.9852018,3.2599924E-6
394.0,0.25355193,-0.9845721,3.2854118E-6
395.0,0.2560088,-0.98393613,3.3076337E-6
396.0,0.2584641,-0.983294,3.3266087E-6
397.0,0.26091778,-0.9826456,3.3422898E-6
398.0,0.26336986,-0.98199093,3.354634E-6
399.0,0.26582026,-0.98133004,3.3636004E-6
400.0,0.26826906,-0.9806629,3.3691526E-6
401.0,0.27071616,-0.9799895,3.371257E-6
402.0,0.2731616,-0.9793099,3.3698836E-6
403.0,0.27560532,-0.9786241,3.3650072E-6
404.0,0.27804735,-0.9779321,3.3566055E-6
405.0,0.28048763,-0.9772338,3.3446609E-6
406.0,0.28292617,-0.97652936,3.3291603E-6
407.0,0.28536293,-0.97581863,3.310095E-6
408.0,0.28779793,-0.97510177,3.2874611E-6
409.0,0.29023114,-0.97437865,3.2612593E-6
410.0,0.2926625,-0.9736494,3.2314956E-6
411.0,0.29509208,-0.97291386,3.1981808E-6
412.0,0.29751977,-0.97217214,3.1613315E-6
413.0,0.29994562,-0.9714243,3.1209695E-6
414.0,0.3023696,-0.9706702,3.0771218E-6
415.0,0.3047917,-0.9699099,3.029822E-6
