t,x,y,z
350.0,1.0394821,-10.010495,0.13408327
351.0,1.0402704,-10.010412,0.13405053
352.0,1.0410589,-10.010329,0.1340178
353.0,1.0418472,-10.010245,0.13398506
354.0,1.0426357,-10.010162,0.13395232
355.0,1.043424,-10.010078,0.13391958
356.0,1.0442123,-10.009995,0.13388684
357.0,1.0450008,-10.009912,0.1338541
358.0,1.0457891,-10.009828,0.13382135
359.0,1.0465775,-10.009744,0.13378862
360.0,1.0473658,-10.00966,0.13375588
361.0,1.0481541,-10.009576,0.13372312
362.0,1.0489424,-10.009492,0.13369039
363.0,1.0497308,-10.009408,0.13365763
364.0,1.050519,-10.009324,0.13362488
365.0,1.0513073,-10.00924,0.13359214
366.0,1.0520957,-10.009156,0.13355939
367.0,1.052884,-10.009071,0.13352664
368.0,1.0536722,-10.008987,0.13349389
369.0,1.0544605,-10.008903,0.13346113
370.0,1.0552487,-10.008819,0.13342838
371.0,1.0560371,-10.008734,0.13339563
372.0,1.0568253,-10.008649,0.13336287
373.0,1.0576135,-10.008564,0.13333012
374.0,1.0584018,-10.00848,0.13329737
375.0,1.05919,-10.008395,0.1332646
376.0,1.0599782,-10.00831,0.13323185
377.0,1.0607665,-10.0082245,0.1331991
378.0,1.0615547,-10.00814,0.13316633
379.0,1.0623429,-10.008055,0.13313358
380.0,1.0631311,-10.00797,0.13310081
381.0,1.0639193,-10.007884,0.13306805
382.0,1.0647075,-10.007799,0.13303529
383.0,1.0654956,-10.007714,0.13300252
384.0,1.0662838,-10.007628,0.13296975
385.0,1.067072,-10.007543,0.13293698
386.0,1.0678601,-10.007458,0.13290422
387.0,1.0686483,-10.007372,0.13287145
388.0,1.0694364,-10.007286,0.13283868
389.0,1.0702246,-10.0072,0.13280591
390.0,1.0710127,-10.007114,0.13277315
391.0,1.0718008,-10.007029,0.13274038
392.0,1.0725889,-10.006943,0.13270761
393.0,1.0733771,-10.006857,0.13267483
394.0,1.0741652,-10.006771,0.13264206
395.0,1.0749533,-10.006684,0.13260928
396.0,1.0757414,-10.006598,0.13257651
397.0,1.0765295,-10.006512,0.13254373
398.0,1.0773175,-10.006426,0.13251096
399.0,1.0781056,-10.006339,0.13247818
400.0,1.0788937,-10.006253,0.1324454
401.0,1.0796818,-10.006166,0.13241261
402.0,1.0804697,-10.00608,0.13237984
403.0,1.0812578,-10.005993,0.13234706
404.0,1.0820458,-10.005906,0.13231428
405.0,1.0828339,-10.005819,0.1322815
406.0,1.0836219,-10.005733,0.13224871
407.0,1.08441,-10.005646,0.13221592
408.0,1.0851979,-10.005559,0.13218313
409.0,1.0859859,-10.005472,0.13215035
410.0,1.0867739,-10.005384,0.13211757
411.0,1.0875618,-10.005298,0.13208477
412.0,1.0883498,-10.00521,0.13205199
413.0,1.0891378,-10.005123,0.13201919
414.0,1.0899258,-10.005035,0.13198641
415.0,1.0907137,-10.004948,0.13195361
416.0,1.0915017,-10.004861,0.13192081
417.0,1.0922897,-10.004773,0.13188803
418.0,1.0930775,-10.004685,0.13185523
419.0,1.0938655,-10.004598,0.13182244
420.0,1.0946535,-10.00451,0.13178964
421.0,1.0954413,-10.004422,0.13175684
422.0,1.0962293,-10.004334,0.13172404
423.0,1.0970172,-10.004246,0.13169125
424.0,1.097805,-10.004158,0.13165845
425.0,1.098593,-10.00407,0.13162565
426.0,1.0993809,-10.003982,0.13159284
427.0,1.1001687,-10.003894,0.13156004
428.0,1.1009566,-10.003805,0.13152725
429.0,1.1017444,-10.003716,0.13149443
430.0,1.1025323,-10.003629,0.13146164
431.0,1.1033201,-10.00354,0.13142882
432.0,1.104108,-10.003451,0.13139603
433.0,1.1048958,-10.003363,0.13136321
434.0,1.1056836,-10.003274,0.1313304
435.0,1.1064714,-10.003185,0.13129759
436.0,1.1072593,-10.003097,0.13126479
437.0,1.108047,-10.003008,0.13123198
